split,label,president_dir,filename,source_path,output_path,char_count
train,democrat,Franklin_D_Roosevelt,"December 18, 1934__executive-order-6925restoration-to-entry-of-certain-tracts-of-land-in-tongass-national-forest.txt","Franklin_D_Roosevelt/December 18, 1934__executive-order-6925restoration-to-entry-of-certain-tracts-of-land-in-tongass-national-forest.txt","train/democrat/Franklin_D_Roosevelt/December 18, 1934__executive-order-6925restoration-to-entry-of-certain-tracts-of-land-in-tongass-national-forest.txt",2185
train,democrat,Franklin_D_Roosevelt,"July 10, 1940__executive-order-8477exemption-of-samuel-cohn-from-compulsory-retirement-for-age.txt","Franklin_D_Roosevelt/July 10, 1940__executive-order-8477exemption-of-samuel-cohn-from-compulsory-retirement-for-age.txt","train/democrat/Franklin_D_Roosevelt/July 10, 1940__executive-order-8477exemption-of-samuel-cohn-from-compulsory-retirement-for-age.txt",639
train,democrat,Franklin_D_Roosevelt,"September 25, 1933__executive-order-6297modification-of-reservoir-site-reserve-no-17-pacific-slope-basins-california.txt","Franklin_D_Roosevelt/September 25, 1933__executive-order-6297modification-of-reservoir-site-reserve-no-17-pacific-slope-basins-california.txt","train/democrat/Franklin_D_Roosevelt/September 25, 1933__executive-order-6297modification-of-reservoir-site-reserve-no-17-pacific-slope-basins-california.txt",98
train,democrat,Harry_S_Truman,"October 14, 1947__executive-order-9898suspension-of-the-eight-hour-law-as-to-laborers-and-mechanics-employed-by-the-departments-of-the-army-and-the-air-force-.txt","Harry_S_Truman/October 14, 1947__executive-order-9898suspension-of-the-eight-hour-law-as-to-laborers-and-mechanics-employed-by-the-departments-of-the-army-and-the-air-force-.txt","train/democrat/Harry_S_Truman/October 14, 1947__executive-order-9898suspension-of-the-eight-hour-law-as-to-laborers-and-mechanics-employed-by-the-departments-of-the-army-and-the-air-force-.txt",2624
train,democrat,Franklin_D_Roosevelt,"May 11, 1937__executive-order-7614excluding-certain-tracts-of-land-from-tongass-national-forest-and-restoring-them-to-entry.txt","Franklin_D_Roosevelt/May 11, 1937__executive-order-7614excluding-certain-tracts-of-land-from-tongass-national-forest-and-restoring-them-to-entry.txt","train/democrat/Franklin_D_Roosevelt/May 11, 1937__executive-order-7614excluding-certain-tracts-of-land-from-tongass-national-forest-and-restoring-them-to-entry.txt",1102
train,democrat,Harry_S_Truman,"February 20, 1952__executive-order-10327investigations-relating-to-the-conduct-of-government-business.txt","Harry_S_Truman/February 20, 1952__executive-order-10327investigations-relating-to-the-conduct-of-government-business.txt","train/democrat/Harry_S_Truman/February 20, 1952__executive-order-10327investigations-relating-to-the-conduct-of-government-business.txt",1607
train,democrat,Franklin_D_Roosevelt,"February 20, 1935__executive-order-6973-adismissal-of-complaint-under-section-3-e-of-title-i-of-the-national-industrial-recovery-act-with-respect-to-imports-le.txt","Franklin_D_Roosevelt/February 20, 1935__executive-order-6973-adismissal-of-complaint-under-section-3-e-of-title-i-of-the-national-industrial-recovery-act-with-respect-to-imports-le.txt","train/democrat/Franklin_D_Roosevelt/February 20, 1935__executive-order-6973-adismissal-of-complaint-under-section-3-e-of-title-i-of-the-national-industrial-recovery-act-with-respect-to-imports-le.txt",1031
train,democrat,Harry_S_Truman,"January 13, 1948__executive-order-9922creating-an-emergency-board-to-investigate-a-dispute-between-the-chicago-north-shore-milwaukee-railway-company-and-certa.txt","Harry_S_Truman/January 13, 1948__executive-order-9922creating-an-emergency-board-to-investigate-a-dispute-between-the-chicago-north-shore-milwaukee-railway-company-and-certa.txt","train/democrat/Harry_S_Truman/January 13, 1948__executive-order-9922creating-an-emergency-board-to-investigate-a-dispute-between-the-chicago-north-shore-milwaukee-railway-company-and-certa.txt",1471
train,democrat,John_F_Kennedy,"August 14, 1961__executive-order-10958delegating-functions-with-respect-to-civil-defense-stockpiles-of-medical-supplies-and-equipment-and-food.txt","John_F_Kennedy/August 14, 1961__executive-order-10958delegating-functions-with-respect-to-civil-defense-stockpiles-of-medical-supplies-and-equipment-and-food.txt","train/democrat/John_F_Kennedy/August 14, 1961__executive-order-10958delegating-functions-with-respect-to-civil-defense-stockpiles-of-medical-supplies-and-equipment-and-food.txt",5149
train,democrat,Franklin_D_Roosevelt,"February 14, 1936__executive-order-8440amendment-of-executive-order-no-7293-of-february-14-1936-as-amended-prescribing-regulations-governing-the-granting-of-al.txt","Franklin_D_Roosevelt/February 14, 1936__executive-order-8440amendment-of-executive-order-no-7293-of-february-14-1936-as-amended-prescribing-regulations-governing-the-granting-of-al.txt","train/democrat/Franklin_D_Roosevelt/February 14, 1936__executive-order-8440amendment-of-executive-order-no-7293-of-february-14-1936-as-amended-prescribing-regulations-governing-the-granting-of-al.txt",1007
train,democrat,Andrew_Johnson,"October 30, 1866__executive-order.txt","Andrew_Johnson/October 30, 1866__executive-order.txt","train/democrat/Andrew_Johnson/October 30, 1866__executive-order.txt",745
train,democrat,Franklin_D_Roosevelt,"September 25, 1925__executive-order-9515amendment-of-rule-54-of-executive-order-no-4314-of-september-25-1925-establishing-rules-governing-navigation-of-the-pana.txt","Franklin_D_Roosevelt/September 25, 1925__executive-order-9515amendment-of-rule-54-of-executive-order-no-4314-of-september-25-1925-establishing-rules-governing-navigation-of-the-pana.txt","train/democrat/Franklin_D_Roosevelt/September 25, 1925__executive-order-9515amendment-of-rule-54-of-executive-order-no-4314-of-september-25-1925-establishing-rules-governing-navigation-of-the-pana.txt",1117
train,democrat,Harry_S_Truman,"December 16, 1947__executive-order-9910creating-an-emergency-board-to-investigate-a-dispute-between-the-georgia-railroad-and-the-brotherhood-of-locomotive-fire.txt","Harry_S_Truman/December 16, 1947__executive-order-9910creating-an-emergency-board-to-investigate-a-dispute-between-the-georgia-railroad-and-the-brotherhood-of-locomotive-fire.txt","train/democrat/Harry_S_Truman/December 16, 1947__executive-order-9910creating-an-emergency-board-to-investigate-a-dispute-between-the-georgia-railroad-and-the-brotherhood-of-locomotive-fire.txt",1343
train,democrat,Franklin_D_Roosevelt,"April 04, 1941__executive-order-8731amending-executive-order-no-8716-to-provide-for-the-appointment-of-alternate-members-of-the-national-defense-mediation-b.txt","Franklin_D_Roosevelt/April 04, 1941__executive-order-8731amending-executive-order-no-8716-to-provide-for-the-appointment-of-alternate-members-of-the-national-defense-mediation-b.txt","train/democrat/Franklin_D_Roosevelt/April 04, 1941__executive-order-8731amending-executive-order-no-8716-to-provide-for-the-appointment-of-alternate-members-of-the-national-defense-mediation-b.txt",1209
train,democrat,Harry_S_Truman,"March 10, 1949__executive-order-10042making-certain-changes-in-the-customs-field-organization.txt","Harry_S_Truman/March 10, 1949__executive-order-10042making-certain-changes-in-the-customs-field-organization.txt","train/democrat/Harry_S_Truman/March 10, 1949__executive-order-10042making-certain-changes-in-the-customs-field-organization.txt",2141
train,democrat,Woodrow_Wilson,"October 28, 1914__executive-order-2067grays-lake-administrative-site-near-caribou-national-forest-idaho.txt","Woodrow_Wilson/October 28, 1914__executive-order-2067grays-lake-administrative-site-near-caribou-national-forest-idaho.txt","train/democrat/Woodrow_Wilson/October 28, 1914__executive-order-2067grays-lake-administrative-site-near-caribou-national-forest-idaho.txt",553
train,democrat,Franklin_D_Roosevelt,"November 04, 1933__executive-order-6395code-of-fair-competition-for-the-business-furniture-storage-equipment-and-filing-supply-industry.txt","Franklin_D_Roosevelt/November 04, 1933__executive-order-6395code-of-fair-competition-for-the-business-furniture-storage-equipment-and-filing-supply-industry.txt","train/democrat/Franklin_D_Roosevelt/November 04, 1933__executive-order-6395code-of-fair-competition-for-the-business-furniture-storage-equipment-and-filing-supply-industry.txt",1220
train,democrat,Franklin_D_Roosevelt,"July 02, 1941__executive-order-8814directing-the-secretary-of-war-to-relinquish-possession-of-the-inglewood-plant-of-north-american-aviation-inc.txt","Franklin_D_Roosevelt/July 02, 1941__executive-order-8814directing-the-secretary-of-war-to-relinquish-possession-of-the-inglewood-plant-of-north-american-aviation-inc.txt","train/democrat/Franklin_D_Roosevelt/July 02, 1941__executive-order-8814directing-the-secretary-of-war-to-relinquish-possession-of-the-inglewood-plant-of-north-american-aviation-inc.txt",1475
train,democrat,Franklin_D_Roosevelt,"July 12, 1937__executive-order-7655establishing-deer-flat-migratory-waterfowl-refuge-idaho.txt","Franklin_D_Roosevelt/July 12, 1937__executive-order-7655establishing-deer-flat-migratory-waterfowl-refuge-idaho.txt","train/democrat/Franklin_D_Roosevelt/July 12, 1937__executive-order-7655establishing-deer-flat-migratory-waterfowl-refuge-idaho.txt",1483
train,democrat,Franklin_D_Roosevelt,"February 04, 1943__executive-order-9299prescribing-regulations-and-procedure-with-respect-to-wage-and-salary-adjustments-for-employees-subject-to-the-railway-l.txt","Franklin_D_Roosevelt/February 04, 1943__executive-order-9299prescribing-regulations-and-procedure-with-respect-to-wage-and-salary-adjustments-for-employees-subject-to-the-railway-l.txt","train/democrat/Franklin_D_Roosevelt/February 04, 1943__executive-order-9299prescribing-regulations-and-procedure-with-respect-to-wage-and-salary-adjustments-for-employees-subject-to-the-railway-l.txt",4309
train,democrat,Harry_S_Truman,"May 17, 1951__executive-order-10244designating-the-secretary-of-state-and-the-attorney-general-as-the-officers-to-perform-certain-functions-with-respect-t.txt","Harry_S_Truman/May 17, 1951__executive-order-10244designating-the-secretary-of-state-and-the-attorney-general-as-the-officers-to-perform-certain-functions-with-respect-t.txt","train/democrat/Harry_S_Truman/May 17, 1951__executive-order-10244designating-the-secretary-of-state-and-the-attorney-general-as-the-officers-to-perform-certain-functions-with-respect-t.txt",2683
train,democrat,Joseph_R_Biden_Jr,"October 03, 2022__executive-order-14085expanding-eligibility-for-certain-military-decorations-and-awards.txt","Joseph_R_Biden_Jr/October 03, 2022__executive-order-14085expanding-eligibility-for-certain-military-decorations-and-awards.txt","train/democrat/Joseph_R_Biden_Jr/October 03, 2022__executive-order-14085expanding-eligibility-for-certain-military-decorations-and-awards.txt",6883
train,democrat,Franklin_D_Roosevelt,"May 2, 1930__executive-order-7952revocation-of-executive-order-no-5341-of-may-2-1930-withdrawing-public-lands.txt","Franklin_D_Roosevelt/May 2, 1930__executive-order-7952revocation-of-executive-order-no-5341-of-may-2-1930-withdrawing-public-lands.txt","train/democrat/Franklin_D_Roosevelt/May 2, 1930__executive-order-7952revocation-of-executive-order-no-5341-of-may-2-1930-withdrawing-public-lands.txt",504
train,democrat,Franklin_D_Roosevelt,"July 27, 1933__executive-order-6225central-statistical-board.txt","Franklin_D_Roosevelt/July 27, 1933__executive-order-6225central-statistical-board.txt","train/democrat/Franklin_D_Roosevelt/July 27, 1933__executive-order-6225central-statistical-board.txt",1708
train,democrat,Joseph_R_Biden_Jr,"July 28, 2023__executive-order-141032023-amendments-to-the-manual-for-courts-martial-united-states.txt","Joseph_R_Biden_Jr/July 28, 2023__executive-order-141032023-amendments-to-the-manual-for-courts-martial-united-states.txt","train/democrat/Joseph_R_Biden_Jr/July 28, 2023__executive-order-141032023-amendments-to-the-manual-for-courts-martial-united-states.txt",3271
train,democrat,Franklin_D_Roosevelt,"March 10, 1941__executive-order-8709changing-the-name-of-the-wyoming-national-forest-to-bridger-national-forest.txt","Franklin_D_Roosevelt/March 10, 1941__executive-order-8709changing-the-name-of-the-wyoming-national-forest-to-bridger-national-forest.txt","train/democrat/Franklin_D_Roosevelt/March 10, 1941__executive-order-8709changing-the-name-of-the-wyoming-national-forest-to-bridger-national-forest.txt",578
train,democrat,Joseph_R_Biden_Jr,"October 19, 2021__executive-order-14050white-house-initiative-on-advancing-educational-equity-excellence-and-economic-opportunity-for-black-americans.txt","Joseph_R_Biden_Jr/October 19, 2021__executive-order-14050white-house-initiative-on-advancing-educational-equity-excellence-and-economic-opportunity-for-black-americans.txt","train/democrat/Joseph_R_Biden_Jr/October 19, 2021__executive-order-14050white-house-initiative-on-advancing-educational-equity-excellence-and-economic-opportunity-for-black-americans.txt",21001
train,democrat,Harry_S_Truman,"April 10, 1946__executive-order-9710terminating-the-office-of-inter-american-affairs-and-transferring-certain-of-its-functions.txt","Harry_S_Truman/April 10, 1946__executive-order-9710terminating-the-office-of-inter-american-affairs-and-transferring-certain-of-its-functions.txt","train/democrat/Harry_S_Truman/April 10, 1946__executive-order-9710terminating-the-office-of-inter-american-affairs-and-transferring-certain-of-its-functions.txt",2533
train,democrat,John_F_Kennedy,"December 28, 1962__executive-order-11072extending-the-exterior-boundaries-of-the-superior-national-forest-in-minnesota-and-the-clark-national-forest-in-missour.txt","John_F_Kennedy/December 28, 1962__executive-order-11072extending-the-exterior-boundaries-of-the-superior-national-forest-in-minnesota-and-the-clark-national-forest-in-missour.txt","train/democrat/John_F_Kennedy/December 28, 1962__executive-order-11072extending-the-exterior-boundaries-of-the-superior-national-forest-in-minnesota-and-the-clark-national-forest-in-missour.txt",2239
train,democrat,Grover_Cleveland,"January 04, 1887__executive-order.txt","Grover_Cleveland/January 04, 1887__executive-order.txt","train/democrat/Grover_Cleveland/January 04, 1887__executive-order.txt",2826
train,democrat,Grover_Cleveland,"March 23, 1886__executive-order-canceling-order-of-california-lands.txt","Grover_Cleveland/March 23, 1886__executive-order-canceling-order-of-california-lands.txt","train/democrat/Grover_Cleveland/March 23, 1886__executive-order-canceling-order-of-california-lands.txt",541
